time,open,high,low,close,tick_volume,norm_price,norm_volume,price_change,volume_change
2025-06-20 09:45:00,5970.27,5970.27,5968.89,5968.89,29,-1.3365752275916514,0.2377909482409315,-0.0002311453250858353,0.26086956521739135
2025-06-20 09:46:00,5968.89,5968.89,5967.52,5967.77,37,-1.7747852140591742,1.0044676320721324,-0.0001876395778779294,0.27586206896551735
2025-06-20 09:47:00,5967.77,5968.27,5967.77,5968.27,20,-1.5165224071774037,-0.602384349109091,8.378338977532707e-05,-0.45945945945945943
2025-06-20 09:48:00,5968.27,5968.27,5966.27,5966.77,26,-2.167673564871378,-0.038296412449261776,-0.00025132911212122355,0.30000000000000004
2025-06-20 09:49:00,5966.77,5966.77,5965.77,5966.02,22,-2.302035636173623,-0.34304935135904996,-0.00012569614716173572,-0.15384615384615385
2025-06-20 09:50:00,5966.02,5966.02,5964.64,5965.02,33,-2.3362543003331386,1.0251296585507177,-0.00016761593155911747,0.5
2025-06-20 09:51:00,5965.02,5966.52,5964.77,5965.77,26,-1.7095254058026335,0.19548646793369553,0.00012573302352714144,-0.21212121212121215
2025-06-20 09:52:00,5965.77,5965.89,5965.27,5965.77,19,-1.5328723626906342,-0.5944981891910899,0.0,-0.2692307692307693
2025-06-20 09:53:00,5965.52,5966.39,5965.52,5966.39,22,-1.122935013300393,-0.17523071862359152,0.00010392623248955957,0.1578947368421053
2025-06-20 09:54:00,5966.52,5967.64,5966.52,5967.27,26,-0.6386657101471773,0.3560237255079703,0.0001474928725746505,0.18181818181818188
2025-06-20 09:55:00,5967.27,5967.77,5966.52,5967.02,39,-0.6783942858983775,1.9771003969653884,-4.189520500996746e-05,0.5
2025-06-20 09:56:00,5967.02,5967.14,5966.39,5966.52,20,-0.8355547591570636,-0.381414708854902,-8.379392058344148e-05,-0.4871794871794872
2025-06-20 09:57:00,5966.52,5969.02,5966.27,5968.77,34,0.3839204376925259,1.2831895068909862,0.00037710424166848,0.7
2025-06-20 09:58:00,5968.77,5969.27,5968.27,5968.52,32,0.3405378422206913,0.9299703538580992,-4.1884676407422106e-05,-0.05882352941176472
2025-06-20 09:59:00,5968.27,5969.77,5967.52,5967.77,61,-0.02608994679641057,3.2164254110478057,-0.000125659292420921,0.90625
2025-06-20 10:00:00,5967.77,5969.14,5966.39,5966.89,101,-0.4849115065533357,3.593559550057806,-0.00014745876600474883,0.6557377049180328
2025-06-20 10:01:00,5967.02,5967.89,5966.27,5967.89,58,0.22538968587680946,1.2387122349415594,0.00016759149238554372,-0.4257425742574258
2025-06-20 10:02:00,5967.52,5967.64,5965.27,5966.27,47,-0.7845795501773596,0.6167161424298698,-0.00027145272449724533,-0.18965517241379315
2025-06-20 10:03:00,5966.14,5967.14,5965.64,5966.02,45,-0.8950696563533364,0.45959439803533564,-4.1902227019607885e-05,-0.04255319148936165
2025-06-20 10:04:00,5965.89,5966.02,5964.02,5964.02,33,-2.2278006900693823,-0.18078997801155133,-0.0003352318631181239,-0.2666666666666667
2025-06-20 10:05:00,5963.89,5964.27,5963.39,5963.77,47,-2.083664088782855,0.4945701705250981,-4.1918035150745325e-05,0.4242424242424243
2025-06-20 10:06:00,5963.77,5965.27,5963.27,5965.14,71,-0.9804757243049816,1.5327553580339282,0.00022972046205671504,0.5106382978723405
2025-06-20 10:07:00,5965.14,5966.02,5964.27,5965.89,49,-0.36711443017167517,0.41385182386083685,0.0001257304941710835,-0.3098591549295775
2025-06-20 10:08:00,5965.89,5966.39,5965.52,5966.02,27,-0.24053838635853725,-0.6672677876427907,2.1790545920330473e-05,-0.44897959183673475
2025-06-20 10:09:00,5966.02,5966.14,5965.27,5965.77,30,-0.41909020627251303,-0.5479848139518458,-4.1903982889723856e-05,0.11111111111111116
2025-06-20 10:10:00,5965.52,5966.52,5965.52,5966.02,40,-0.27500425305374765,-0.06754200463667502,4.190573890716642e-05,0.33333333333333326
2025-06-20 10:11:00,5966.02,5966.52,5965.14,5966.27,36,-0.10129537432742904,-0.2968569043451268,4.190398288983488e-05,-0.09999999999999998
2025-06-20 10:12:00,5966.27,5966.77,5965.77,5966.52,29,0.06470954879330221,-0.6946983286231971,4.190222701949686e-05,-0.19444444444444442
2025-06-20 10:13:00,5966.52,5967.77,5966.52,5967.52,37,0.7907210241674477,-0.32680162036391375,0.00016760188518594177,0.27586206896551735
2025-06-20 10:14:00,5967.52,5967.77,5966.39,5966.64,38,0.13809906608323588,-0.3118852088085853,-0.0001474649435612152,0.027027027027026973
2025-06-20 10:15:00,5966.52,5967.02,5966.02,5966.27,44,-0.12117766637664762,0.002740860493492864,-6.201145033046807e-05,0.1578947368421053
2025-06-20 10:16:00,5966.27,5968.52,5966.02,5967.52,44,0.8023918714144747,-0.06627591738269016,0.00020951113509770636,0.0
2025-06-20 10:17:00,5967.52,5968.52,5967.02,5968.52,25,1.6071953679836908,-1.1087472492888126,0.00016757379950127493,-0.43181818181818177
2025-06-20 10:18:00,5968.52,5968.52,5967.64,5968.14,31,1.3566436331459566,-0.7665617505759835,-6.366737482665918e-05,0.24
2025-06-20 10:19:00,5967.77,5969.02,5967.27,5968.77,36,1.7191963935068202,-0.42351088224956984,0.00010556052639509872,0.16129032258064524
2025-06-20 10:20:00,5968.77,5969.52,5968.52,5969.02,36,1.6823585118170672,-0.3750323247263206,4.1884676407422106e-05,0.0
2025-06-20 10:21:00,5969.02,5970.27,5969.02,5970.02,30,2.060805504303216,-0.8379462847385599,0.0001675316886189382,-0.16666666666666663
2025-06-20 10:22:00,5969.77,5970.52,5969.52,5970.39,26,1.9305591944442086,-1.1013618182403708,6.197634178772837e-05,-0.1333333333333333
2025-06-20 10:23:00,5970.52,5971.89,5970.52,5971.27,39,2.01512691308759,0.15252482571798703,0.00014739405633479308,0.5
2025-06-20 10:24:00,5971.27,5971.27,5970.52,5970.52,24,1.494505990037478,-1.1908302675985731,-0.00012560142147310938,-0.3846153846153846
2025-06-20 10:25:00,5970.52,5970.77,5969.89,5970.52,25,1.3924537533620671,-0.9938379619398451,0.0,0.04166666666666674
2025-06-20 10:26:00,5970.52,5971.27,5970.27,5970.77,33,1.3786641420820955,-0.1333054792398951,4.1872399723974496e-05,0.32000000000000006
2025-06-20 10:27:00,5971.02,5971.77,5970.89,5971.64,22,1.6164580536282347,-1.5896653688271898,0.0001457098498183207,-0.33333333333333337
2025-06-20 10:28:00,5971.64,5972.27,5971.27,5972.27,26,1.6958616787149863,-0.9753047939187524,0.00010549865698528116,0.18181818181818188
2025-06-20 10:29:00,5972.27,5972.27,5971.27,5971.39,25,1.1635498961628672,-1.0570307747207204,-0.0001473476584280542,-0.038461538461538436
2025-06-20 10:30:00,5971.27,5972.14,5971.27,5972.02,28,1.3372831763794941,-0.5505341572582818,0.0001055030738237317,0.1200000000000001
2025-06-20 10:31:00,5971.89,5973.39,5971.77,5973.39,33,1.779939223780767,0.2179514262099044,0.00022940311653352197,0.1785714285714286
2025-06-20 10:32:00,5973.39,5973.39,5972.52,5972.77,21,1.3524454159155461,-1.4410884713215948,-0.00010379365820745168,-0.36363636363636365
2025-06-20 10:33:00,5972.77,5972.77,5971.02,5971.39,28,0.6107836911782129,-0.38924223372749955,-0.00023104857545164226,0.33333333333333326
2025-06-20 10:34:00,5971.39,5971.64,5970.02,5970.02,27,-0.16965513521849315,-0.46589703003961613,-0.00022942731926733906,-0.0357142857142857
2025-06-20 10:35:00,5970.02,5970.27,5969.27,5969.27,25,-0.7616583712369304,-0.6993867716737957,-0.00012562771984014898,-0.07407407407407407
2025-06-20 10:36:00,5969.27,5970.02,5969.27,5970.02,30,-0.4081631366468504,0.3058510385270132,0.00012564350414701053,0.19999999999999996
2025-06-20 10:37:00,5970.02,5971.77,5970.02,5970.27,35,-0.31305185761063326,1.191254438367161,4.187590661342e-05,0.16666666666666674
2025-06-20 10:38:00,5970.27,5971.27,5970.27,5970.52,19,-0.2409551748869496,-1.7149942640890796,4.1874153095200484e-05,-0.4571428571428572
2025-06-20 10:39:00,5970.52,5971.27,5970.52,5970.52,34,-0.33981795212015964,1.0650558629385187,0.0,0.7894736842105263
2025-06-20 10:40:00,5970.52,5970.64,5969.02,5969.77,34,-1.0982053004427828,1.1116691045401834,-0.0001256171991719235,0.0
2025-06-20 10:41:00,5969.77,5971.27,5969.52,5970.27,38,-0.6456724043622487,1.663343203626983,8.3755320556822e-05,0.11764705882352944
2025-06-20 10:42:00,5970.27,5970.52,5970.14,5970.27,15,-0.6377386283277596,-2.0381330023288413,0.0,-0.6052631578947368
2025-06-20 10:43:00,5970.27,5971.77,5970.27,5971.02,31,0.08394387243570053,0.5664450374377823,0.0001256224592858235,1.0666666666666669
2025-06-20 10:44:00,5971.02,5971.39,5970.39,5971.39,26,0.39360673263048507,-0.29833829143719937,6.196596226448747e-05,-0.16129032258064513
2025-06-20 10:45:00,5971.52,5971.52,5969.89,5969.89,22,-0.977444085887501,-0.9369014490755717,-0.00025119779481830307,-0.15384615384615385
2025-06-20 10:46:00,5970.02,5970.77,5969.89,5970.52,29,-0.3800724029254856,0.2733839480223065,0.00010552958262222134,0.3181818181818181
2025-06-20 10:47:00,5970.52,5971.27,5970.27,5971.02,36,0.11227631651291282,1.314937622366359,8.374479944794899e-05,0.24137931034482762
2025-06-20 10:48:00,5971.02,5971.52,5970.77,5971.27,18,0.4102483466579566,-1.5137200441998024,4.186889342183697e-05,-0.5
2025-06-20 10:49:00,5971.27,5973.89,5971.02,5973.02,52,1.8506208927086232,2.746200304445554,0.00029306998343736623,1.8888888888888888
2025-06-20 10:50:00,5973.02,5974.39,5972.77,5974.39,36,2.471701836212996,0.7710939444135672,0.0002293647099791407,-0.3076923076923077
2025-06-20 10:51:00,5974.27,5976.02,5974.27,5975.77,29,2.8024409215867747,-0.029573784466558575,0.00023098592492298842,-0.19444444444444442
2025-06-20 10:52:00,5975.77,5976.02,5975.52,5975.52,18,2.240391922276884,-1.2858752144356285,-4.1835612816454315e-05,-0.3793103448275862
2025-06-20 10:53:00,5975.52,5975.52,5974.27,5974.64,13,1.5672470240345242,-1.6409593494473749,-0.00014726751814064798,-0.2777777777777778
2025-06-20 10:54:00,5974.64,5975.14,5974.02,5974.02,28,1.1359198633425331,-0.04278367866281388,-0.00010377194274469037,1.1538461538461537
2025-06-20 10:55:00,5974.02,5974.52,5973.77,5974.02,18,1.029783628396236,-1.045708139481365,0.0,-0.3571428571428571
2025-06-20 10:56:00,5973.89,5974.27,5973.89,5974.02,11,0.9317070144368372,-1.5599794622115988,0.0,-0.38888888888888884
2025-06-20 10:57:00,5974.02,5974.27,5973.52,5973.77,16,0.7303404358966072,-0.9732398519588351,-4.184786793481887e-05,0.4545454545454546
2025-06-20 10:58:00,5973.77,5974.89,5973.77,5974.77,20,1.1015756325652377,-0.5964209115716722,0.0001673984770087511,0.25
2025-06-20 10:59:00,5974.77,5975.02,5974.02,5974.27,27,0.7757726255771723,0.11235388530863144,-8.368522972435066e-05,0.3500000000000001
2025-06-20 11:00:00,5974.27,5975.77,5974.27,5975.77,50,1.3681663418576497,2.0378282513206307,0.0002510767005843295,0.8518518518518519
2025-06-20 11:01:00,5975.77,5978.64,5975.77,5978.27,39,2.170929996638633,1.0684071902751282,0.0004183561281643211,-0.21999999999999997
2025-06-20 11:02:00,5978.27,5978.27,5975.02,5976.02,55,1.0685865144710969,2.0582477636615772,-0.00037636306155464094,0.41025641025641035
2025-06-20 11:03:00,5976.02,5976.52,5974.77,5975.27,41,0.6503318398774609,0.9031750714393431,-0.00012550158801338807,-0.2545454545454545
2025-06-20 11:04:00,5975.39,5978.14,5975.14,5977.27,51,1.4205853534639188,1.4772185905988053,0.00033471290837061574,0.24390243902439024
2025-06-20 11:05:00,5977.27,5978.27,5977.27,5977.77,50,1.5442945566521729,1.259025739617729,8.365022828149549e-05,-0.019607843137254943
2025-06-20 11:06:00,5977.77,5978.39,5977.02,5978.02,40,1.5552185143878936,0.523741481049769,4.182161575294607e-05,-0.19999999999999996
2025-06-20 11:07:00,5978.02,5978.77,5976.89,5977.77,56,1.3492456260286156,1.4644870838182351,-4.181986677864735e-05,0.3999999999999999
2025-06-20 11:08:00,5977.77,5978.02,5976.77,5978.02,34,1.4275028411192476,-0.013333021453438428,4.182161575294607e-05,-0.3928571428571429
2025-06-20 11:09:00,5978.02,5978.27,5977.77,5978.02,21,1.306420781189349,-0.7945671710980989,0.0,-0.38235294117647056
2025-06-20 11:10:00,5978.14,5980.02,5978.02,5979.77,36,1.9933439066294607,0.22848068868486118,0.00029273906745053146,0.7142857142857142
2025-06-20 11:11:00,5979.77,5980.02,5979.02,5979.14,37,1.461761163517217,0.2693234901439389,-0.00010535522269250475,0.02777777777777768
2025-06-20 11:12:00,5979.39,5979.64,5979.02,5979.52,34,1.4658791391926018,0.010539487495304334,6.355429041637883e-05,-0.08108108108108103
2025-06-20 11:13:00,5979.52,5980.02,5979.27,5979.52,10,1.3116844967978618,-1.6370562886321498,0.0,-0.7058823529411764
2025-06-20 11:14:00,5979.52,5979.52,5978.27,5978.77,25,0.8673176933784212,-0.587438857232369,-0.00012542812801030756,1.5
2025-06-20 11:15:00,5978.77,5979.77,5978.77,5979.52,38,1.1264280310653179,0.2445009748069691,0.00012544386219914827,0.52
2025-06-20 11:16:00,5979.52,5979.52,5978.77,5978.77,17,0.6764441083815838,-1.3087236665326059,-0.00012542812801030756,-0.5526315789473684
2025-06-20 11:17:00,5978.77,5978.89,5978.27,5978.52,16,0.4685482301326145,-1.3820415189994184,-4.1814620733049424e-05,-0.05882352941176472
2025-06-20 11:18:00,5978.77,5978.77,5976.39,5976.77,40,-0.6959763283123621,0.31392065013234216,-0.0002927145848805601,1.5
2025-06-20 11:19:00,5976.77,5977.39,5976.02,5976.02,39,-1.4002701562861486,0.19512502703468787,-0.00012548583934135493,-0.025000000000000022
2025-06-20 11:20:00,5976.02,5976.77,5975.89,5976.52,17,-1.103650329594334,-1.3335356693929066,8.36677253421847e-05,-0.5641025641025641
2025-06-20 11:21:00,5976.52,5977.02,5975.77,5975.77,26,-1.4841293240718236,-0.606000630044781,-0.00012549108845949508,0.5294117647058822
2025-06-20 11:22:00,5975.77,5976.27,5975.27,5976.14,19,-1.230027652488674,-1.034105602926576,6.19167069682014e-05,-0.2692307692307693
2025-06-20 11:23:00,5976.14,5976.77,5976.14,5976.27,8,-1.2461990356805328,-1.6422428565568037,2.1753171779881342e-05,-0.5789473684210527
2025-06-20 11:24:00,5976.39,5976.77,5976.02,5976.52,18,-1.003052314053202,-0.8353077658835213,4.183211267227982e-05,1.25
2025-06-20 11:25:00,5976.39,5976.52,5975.77,5975.77,28,-1.4067729568449663,0.004073239279370178,-0.00012549108845949508,0.5555555555555556
2025-06-20 11:26:00,5975.77,5975.77,5974.64,5975.27,32,-1.550220529681291,0.3711760425356748,-8.367122563279761e-05,0.1428571428571428
2025-06-20 11:27:00,5975.27,5975.52,5974.77,5974.77,11,-1.6430188037627762,-1.362083588770603,-8.367822709265393e-05,-0.65625
2025-06-20 11:28:00,5974.64,5974.77,5973.27,5973.52,27,-2.0048471869948354,0.19886936165988117,-0.00020921307431076563,1.4545454545454546
2025-06-20 11:29:00,5973.52,5973.64,5972.89,5973.64,19,-1.6816665592779863,-0.5647704723113112,2.0088657943784227e-05,-0.2962962962962963
2025-06-20 11:30:00,5973.64,5973.77,5971.27,5971.89,55,-2.1461279113878895,2.403132610262441,-0.00029295370996573755,1.8947368421052633
2025-06-20 11:31:00,5971.89,5972.27,5970.27,5971.77,51,-1.8900677197854259,1.85762117495792,-2.009414105075269e-05,-0.07272727272727275
2025-06-20 11:32:00,5971.52,5972.02,5971.27,5971.77,19,-1.6764818306514155,-0.5126668747619436,0.0,-0.6274509803921569
2025-06-20 11:33:00,5971.77,5972.02,5970.77,5971.02,21,-1.758379076749047,-0.41748021071727404,-0.0001255909052090276,0.10526315789473695
2025-06-20 11:34:00,5970.77,5971.27,5970.77,5970.77,16,-1.647166510859525,-0.7634741387819011,-4.1868893421947995e-05,-0.23809523809523814
2025-06-20 11:35:00,5971.02,5972.02,5970.77,5972.02,36,-1.0807567723010936,0.8001658676578087,0.00020935323249759996,1.25
2025-06-20 11:36:00,5972.27,5972.27,5969.77,5970.27,30,-1.626902227374464,0.28410078412339995,-0.0002930331780536255,-0.16666666666666663
2025-06-20 11:37:00,5970.27,5970.52,5969.77,5970.52,22,-1.4085446881774837,-0.3765426123243165,4.1874153095200484e-05,-0.2666666666666667
2025-06-20 11:38:00,5970.52,5970.77,5969.77,5969.77,19,-1.5371731699832787,-0.5457975028456027,-0.0001256171991719235,-0.13636363636363635
2025-06-20 11:39:00,5969.77,5969.89,5968.77,5968.89,38,-1.6633781682185091,1.022405361698381,-0.0001474093641798957,1.0
2025-06-20 11:40:00,5968.89,5969.02,5966.89,5967.14,36,-2.0069113793068416,0.7769302813340165,-0.00029318684043433407,-0.052631578947368474
2025-06-20 11:41:00,5967.14,5968.52,5966.77,5968.27,23,-1.427009298277654,-0.278943125733682,0.00018937045217648496,-0.36111111111111116
2025-06-20 11:42:00,5968.27,5968.27,5967.27,5967.52,26,-1.518144444496636,-0.06216294816932101,-0.0001256645560606673,0.13043478260869557
2025-06-20 11:43:00,5967.52,5968.39,5967.52,5967.77,27,-1.3087118105107798,-0.06233232244055228,4.1893449875374245e-05,0.03846153846153855
2025-06-20 11:44:00,5967.77,5967.77,5966.39,5966.52,34,-1.6113390437443573,0.4967692963452217,-0.0002094584744385397,0.2592592592592593
2025-06-20 11:45:00,5966.52,5966.64,5965.52,5966.64,38,-1.447225545178488,0.7984554269121942,2.0112226222224194e-05,0.11764705882352944
2025-06-20 11:46:00,5966.64,5967.27,5965.77,5965.77,33,-1.6271866230702388,0.34992984636209207,-0.0001458107075338333,-0.13157894736842102
2025-06-20 11:47:00,5965.77,5966.02,5965.02,5966.02,34,-1.4226800538459838,0.3620387310844991,4.190573890716642e-05,0.030303030303030276
2025-06-20 11:48:00,5966.02,5966.39,5965.77,5966.27,32,-1.2153806860724037,0.1479655716818179,4.190398288983488e-05,-0.05882352941176472
2025-06-20 11:49:00,5966.27,5966.77,5964.77,5965.27,37,-1.507652681963647,0.5533913199471558,-0.0001676089080782095,0.15625
2025-06-20 11:50:00,5965.14,5965.14,5961.77,5962.27,40,-2.291319180655842,1.0633363848008677,-0.0005029110166010486,0.08108108108108114
2025-06-20 11:51:00,5962.27,5962.27,5960.64,5961.89,57,-2.065335875453152,2.7088979134803584,-6.373411469118295e-05,0.42500000000000004
2025-06-20 11:52:00,5961.77,5961.77,5961.02,5961.27,39,-1.9662103579209875,0.7578149426005565,-0.00010399386771642316,-0.3157894736842105
2025-06-20 11:53:00,5961.27,5963.02,5961.14,5963.02,45,-1.2602822065313533,1.2610992039763453,0.0002935616068389102,0.15384615384615374
2025-06-20 11:54:00,5963.02,5963.52,5962.14,5962.77,30,-1.2156082929076921,-0.44281313922709564,-4.192506481615066e-05,-0.33333333333333337
2025-06-20 11:55:00,5962.77,5963.02,5962.02,5962.02,39,-1.3576422955186966,0.5839541919779176,-0.00012578046780276075,0.30000000000000004
2025-06-20 11:56:00,5961.77,5961.89,5960.64,5961.27,31,-1.460212377915535,-0.34775497397394756,-0.0001257962905190091,-0.20512820512820518
2025-06-20 11:57:00,5961.27,5961.39,5959.77,5960.27,29,-1.6378657597515915,-0.6486447487320299,-0.00016774948962217096,-0.06451612903225812
2025-06-20 11:58:00,5960.27,5960.52,5959.77,5959.77,25,-1.6366940357129791,-1.24441863645976,-8.388881711729468e-05,-0.13793103448275867
2025-06-20 11:59:00,5959.77,5960.02,5958.52,5959.89,49,-1.447545789347886,1.6486718868181789,2.0135005209809265e-05,0.96
2025-06-20 12:00:00,5959.89,5962.02,5959.77,5960.89,54,-0.9977899791680107,1.9105475313450644,0.00016778833166375406,0.1020408163265305
2025-06-20 12:01:00,5960.77,5961.52,5960.02,5961.39,31,-0.7464461670504245,-0.6151210695604956,8.388009173132538e-05,-0.42592592592592593
2025-06-20 12:02:00,5961.52,5961.77,5960.52,5960.52,31,-0.9751426159499782,-0.6610022792813146,-0.00014593911822580186,0.0
2025-06-20 12:03:00,5960.52,5961.52,5960.02,5961.52,23,-0.5190895360813662,-1.5095086017269799,0.00016777059719630394,-0.25806451612903225
2025-06-20 12:04:00,5961.52,5961.52,5960.14,5960.52,36,-0.8554504827305996,-0.07256368359475038,-0.0001677424549443307,0.5652173913043479
2025-06-20 12:05:00,5960.27,5961.27,5960.27,5961.02,33,-0.5624760512857702,-0.3782943215182977,8.388529859804095e-05,-0.08333333333333337
2025-06-20 12:06:00,5961.02,5961.27,5960.77,5961.02,28,-0.4871258062410348,-0.8902005761131714,0.0,-0.1515151515151515
2025-06-20 12:07:00,5961.02,5961.77,5961.02,5961.27,33,-0.26623133993924347,-0.33804715548882297,4.1939131222523685e-05,0.1785714285714286
2025-06-20 12:08:00,5961.02,5962.27,5961.02,5962.27,28,0.6099893939672926,-0.8488195286959058,0.00016774948962217096,-0.1515151515151515
2025-06-20 12:09:00,5962.39,5964.77,5962.27,5964.64,51,2.7372901412676667,1.454307279385307,0.0003974996100477579,0.8214285714285714
2025-06-20 12:10:00,5964.64,5964.77,5963.77,5964.27,49,2.0643678588168197,1.1644653965067668,-6.203224335410429e-05,-0.039215686274509776
2025-06-20 12:11:00,5964.27,5964.27,5963.39,5964.27,18,1.7919917558941365,-1.7146085638569408,0.0,-0.6326530612244898
2025-06-20 12:12:00,5964.39,5964.52,5963.77,5964.52,19,1.701822217728929,-1.4316003667856185,4.1916278102682725e-05,0.05555555555555558
2025-06-20 12:13:00,5964.27,5966.14,5964.27,5966.02,27,2.22051701289017,-0.5999375747800425,0.00025148712721234645,0.42105263157894735
2025-06-20 12:14:00,5966.02,5966.27,5965.02,5966.27,29,2.0043814503500377,-0.40084581954183796,4.190398288983488e-05,0.07407407407407418
2025-06-20 12:15:00,5966.02,5966.77,5966.02,5966.77,33,1.906558468227395,0.01461818165540419,8.380445403921577e-05,0.13793103448275867
2025-06-20 12:16:00,5966.77,5967.14,5966.64,5967.02,15,1.7371465837369833,-1.5486701561977703,4.189871572046755e-05,-0.5454545454545454
2025-06-20 12:17:00,5967.14,5968.14,5966.77,5968.02,20,1.8382113815798482,-1.0247151170619113,0.00016758784116688297,0.33333333333333326
2025-06-20 12:18:00,5968.02,5968.02,5967.39,5967.77,23,1.55290246219717,-0.7462550178887496,-4.1889940047168395e-05,0.1499999999999999
2025-06-20 12:19:00,5967.77,5968.27,5967.52,5967.52,20,1.322145167995148,-0.923746832469932,-4.189169488766353e-05,-0.13043478260869568
2025-06-20 12:20:00,5967.77,5968.52,5967.27,5967.27,33,1.1135121624785902,0.42768230502475507,-4.1893449875374245e-05,0.6499999999999999
2025-06-20 12:21:00,5967.27,5967.77,5967.27,5967.52,16,1.0881313321500992,-1.2530974977393816,4.1895205010078485e-05,-0.5151515151515151
2025-06-20 12:22:00,5967.52,5967.89,5967.27,5967.27,11,0.9095033426226522,-1.5509544373664004,-4.1893449875374245e-05,-0.3125
2025-06-20 12:23:00,5967.27,5967.27,5966.77,5967.02,15,0.7344364994462236,-1.09762099552235,-4.189520500996746e-05,0.36363636363636354
2025-06-20 12:24:00,5967.02,5967.27,5966.77,5967.02,7,0.6619468189451079,-1.609621465776988,0.0,-0.5333333333333333
2025-06-20 12:25:00,5967.02,5967.02,5965.02,5965.52,14,-0.06670714861643144,-0.9043512369966157,-0.00025138176175043547,1.0
2025-06-20 12:26:00,5965.52,5965.89,5964.89,5965.52,34,-0.19866508421721546,0.7886539998732149,0.0,1.4285714285714284
2025-06-20 12:27:00,5965.52,5966.77,5965.39,5966.02,34,-0.07051862572422117,0.7817856555276588,8.381499014342708e-05,0.0
2025-06-20 12:28:00,5966.02,5966.02,5965.02,5965.52,21,-0.6341881788644462,-0.29307217648963285,-8.380796577955874e-05,-0.38235294117647056
2025-06-20 12:29:00,5965.52,5966.02,5965.14,5965.14,31,-0.9938633183094586,0.7450761855396983,-6.369939250894241e-05,0.4761904761904763
2025-06-20 12:30:00,5965.14,5966.27,5964.89,5965.77,22,-0.5684121098577103,-0.012261331237245487,0.00010561361510386114,-0.29032258064516125
2025-06-20 12:31:00,5965.52,5965.52,5963.77,5963.77,28,-2.2676806787306165,0.6587325492402597,-0.00033524591125710934,0.2727272727272727
2025-06-20 12:32:00,5963.77,5965.14,5963.52,5963.77,30,-2.099836552493089,0.8241560362392766,0.0,0.0714285714285714
2025-06-20 12:33:00,5963.77,5964.77,5963.77,5964.77,19,-1.1806949341560737,-0.4513178720285182,0.00016767916938453808,-0.3666666666666667
2025-06-20 12:34:00,5964.77,5964.89,5964.02,5964.27,26,-1.4118465562528184,0.4137864279825258,-8.382552889718564e-05,0.368421052631579
2025-06-20 12:35:00,5964.39,5965.27,5964.02,5964.27,25,-1.2659357945856502,0.3557211642860641,0.0,-0.038461538461538436
2025-06-20 12:36:00,5964.27,5964.52,5963.89,5964.52,26,-0.9839295091736678,0.42072809258968735,4.1916278102682725e-05,0.040000000000000036
2025-06-20 12:37:00,5964.27,5964.27,5963.77,5964.27,27,-1.0626309995853762,0.5030908147047132,-4.191452120205774e-05,0.03846153846153855
2025-06-20 12:38:00,5964.27,5964.89,5964.02,5964.77,19,-0.6214855212779983,-0.4996025367889311,8.38325562055875e-05,-0.2962962962962963
2025-06-20 12:39:00,5964.77,5965.27,5964.27,5964.77,24,-0.5463164650737821,0.11569328636830001,0.0,0.26315789473684204
2025-06-20 12:40:00,5964.77,5966.02,5964.77,5965.39,31,0.03972936352383405,1.044778416200635,0.00010394365583255016,0.29166666666666674
2025-06-20 12:41:00,5965.27,5965.52,5964.89,5964.89,24,-0.314442624957006,0.08022362422208991,-8.381681667080088e-05,-0.22580645161290325
2025-06-20 12:42:00,5964.77,5966.02,5964.77,5965.27,23,0.1731541400096106,-0.14513545932027236,6.370612031414424e-05,-0.04166666666666663
2025-06-20 12:43:00,5965.39,5966.02,5965.02,5965.77,21,0.8928965486366838,-0.49983093012100277,8.381850276695246e-05,-0.08695652173913049
2025-06-20 12:44:00,5965.77,5966.27,5965.52,5966.27,10,1.7398712202692086,-2.3265236570682344,8.381147781433285e-05,-0.5238095238095238
2025-06-20 12:45:00,5966.27,5966.52,5964.64,5965.02,23,0.04490704036171601,-0.332127657623552,-0.00020951113509781738,1.2999999999999998
2025-06-20 12:46:00,5965.02,5965.27,5964.77,5965.27,17,0.41778314585166604,-1.2684266672019322,4.1911007842454495e-05,-0.26086956521739135
2025-06-20 12:47:00,5965.27,5965.77,5965.27,5965.64,14,1.0052125640759628,-1.6538203395292743,6.202569204738495e-05,-0.17647058823529416
2025-06-20 12:48:00,5965.64,5966.52,5965.64,5966.39,13,1.8712339770110629,-1.6341607855704925,0.00012571995628296584,-0.0714285714285714
2025-06-20 12:49:00,5966.27,5966.52,5965.27,5966.14,18,1.3881956800217397,-0.7082726629035612,-4.190138425408385e-05,0.3846153846153846
2025-06-20 12:50:00,5966.02,5967.77,5964.64,5967.77,66,2.6628089054083413,3.6846470101045594,0.000273208473150266,2.6666666666666665
2025-06-20 12:51:00,5967.77,5969.27,5967.39,5969.27,35,2.9650192608568986,0.9029287130825217,0.00025135016932620324,-0.4696969696969697
2025-06-20 12:52:00,5969.27,5970.27,5968.89,5970.27,34,2.7704580798270344,0.7901670065395769,0.00016752467219616207,-0.02857142857142858
2025-06-20 12:53:00,5970.27,5970.27,5969.39,5969.39,34,1.8902693380752316,0.7204152341815322,-0.0001473970188953233,0.0
2025-06-20 12:54:00,5969.39,5969.52,5969.27,5969.52,22,1.706836320814338,-0.27910033269087037,2.1777769587894014e-05,-0.3529411764705882
2025-06-20 12:55:00,5969.52,5970.27,5969.52,5969.77,22,1.614698925281157,-0.26589641905189837,4.1879414090173483e-05,0.0
