time,open,high,low,close,tick_volume,spread,real_volume,SMA_20,SMA_50,RSI,Signal
1750396080,5960.61,5961.49,5960.49,5961.36,14,56,0,5959.632,5959.0986,62.33090530697175,1
1750396140,5961.49,5961.49,5960.86,5961.24,8,56,0,5959.807,5959.083599999999,53.13283208020068,1
1750396200,5961.24,5961.99,5960.74,5961.74,27,56,0,5959.9695,5959.1035999999995,59.398496240602014,1
1750396260,5961.74,5961.74,5960.99,5961.24,14,56,0,5960.075999999999,5959.1062,63.36898395722003,1
1750396320,5961.24,5961.24,5960.24,5960.99,15,56,0,5960.101000000001,5959.1138,58.64453665283593,1
1750396380,5960.99,5960.99,5960.24,5960.24,18,56,0,5960.1759999999995,5959.0988,52.417302798982995,1
1750396440,5960.24,5960.74,5960.24,5960.49,7,56,0,5960.250999999999,5959.128799999999,55.59796437659126,1
1750396500,5960.36,5960.74,5960.11,5960.49,13,56,0,5960.2385,5959.133799999999,58.344459279038965,1
1750396560,5960.49,5960.86,5960.36,5960.74,9,56,0,5960.263499999999,5959.1288,59.68992248062043,1
1750396620,5960.74,5960.99,5960.49,5960.74,10,56,0,5960.3385,5959.1738000000005,59.055118110237075,1
1750396680,5960.74,5962.36,5960.74,5962.36,18,56,0,5960.4695,5959.2462,65.29477196885466,1
1750396740,5962.24,5962.24,5961.11,5961.24,16,56,0,5960.5385,5959.3038,51.43184421534944,1
1750396800,5961.36,5961.61,5960.99,5961.49,14,56,0,5960.6325,5959.358799999999,63.36898395722003,1
1750396860,5961.49,5961.74,5961.36,5961.49,9,56,0,5960.745,5959.418799999999,58.54765506807991,1
1750396920,5961.74,5963.74,5961.74,5963.24,14,56,0,5960.945,5959.5164,62.77173913043609,1
1750396980,5963.24,5963.86,5963.24,5963.61,23,56,0,5961.157499999999,5959.6214,65.5716162943495,1
1750397040,5963.61,5963.74,5963.36,5963.74,11,56,0,5961.364,5959.7614,63.812154696133014,1
1750397100,5963.74,5963.86,5963.24,5963.24,16,56,0,5961.4765,5959.9164,63.812154696133014,1
1750397160,5963.24,5963.86,5963.11,5963.86,12,56,0,5961.695,5960.108799999999,68.856767411301,1
1750397220,5963.74,5963.74,5963.11,5963.24,12,56,0,5961.839,5960.2638,70.05347593583005,1
1750397280,5963.24,5963.24,5962.74,5963.24,8,56,0,5961.933,5960.3938,69.01798063623905,1
1750397340,5963.24,5963.36,5962.99,5962.99,10,56,0,5962.0205,5960.5088,66.71122994652504,1
1750397400,5962.99,5964.74,5962.74,5964.49,17,56,0,5962.157999999999,5960.6288,71.47766323024163,1
1750397460,5964.49,5964.49,5964.24,5964.49,16,56,0,5962.3205,5960.7564,71.47766323024163,1
1750397520,5964.36,5965.24,5964.24,5964.74,23,56,0,5962.508,5960.841399999999,66.16847826087101,1
1750397580,5965.11,5965.99,5964.99,5965.74,23,56,0,5962.783,5960.946399999999,81.07734806629928,1
1750397640,5965.61,5965.99,5965.61,5965.86,12,56,0,5963.0515,5961.0988,80.73136427566872,1
1750397700,5966.24,5966.24,5965.74,5965.74,7,56,0,5963.313999999999,5961.2364,79.39142461964217,1
1750397760,5965.74,5965.86,5965.49,5965.74,9,56,0,5963.564,5961.3814,72.810218978104,1
1750397820,5965.74,5965.74,5964.74,5965.24,14,56,0,5963.789,5961.496399999999,64.52762923351341,1
1750397880,5965.24,5965.49,5964.74,5964.74,17,56,0,5963.907999999999,5961.621399999999,58.36120401337854,1
1750397940,5964.74,5965.11,5964.74,5964.74,10,56,0,5964.083,5961.761399999999,63.6861313868624,1
1750398000,5964.99,5965.24,5964.49,5964.49,14,56,0,5964.233,5961.8814,56.1643835616453,1
1750398060,5964.49,5964.74,5963.86,5963.99,10,56,0,5964.357999999999,5961.979,57.51503006012057,1
1750398120,5963.99,5964.24,5963.36,5964.24,11,56,0,5964.408,5962.054,59.54198473282482,1
1750398180,5964.36,5964.61,5963.99,5964.36,16,56,0,5964.4455,5962.166399999999,63.405088062622106,1
1750398240,5964.36,5964.61,5963.99,5963.99,11,56,0,5964.458,5962.266399999999,43.718592964823436,1
1750398300,5963.99,5964.24,5963.74,5963.99,9,56,0,5964.495499999999,5962.331399999999,43.718592964823436,1
1750398360,5963.99,5964.36,5963.49,5963.49,10,56,0,5964.477,5962.3964000000005,35.22458628841456,1
1750398420,5963.49,5963.49,5962.86,5963.49,19,56,0,5964.4895,5962.481400000001,15.170278637766202,1
1750398480,5963.49,5963.99,5963.49,5963.86,7,56,0,5964.5205,5962.5638,21.264367816088352,1
1750398540,5963.86,5964.86,5963.74,5964.36,16,56,0,5964.589,5962.653799999999,32.12435233160329,1
1750398600,5964.36,5964.86,5964.24,5964.74,12,56,0,5964.6015,5962.756399999999,38.20754716981071,1
1750398660,5964.74,5964.86,5963.99,5964.24,9,56,0,5964.588999999999,5962.856400000001,38.20754716981071,1
1750398720,5964.24,5964.61,5964.24,5964.36,7,56,0,5964.57,5962.9588,45.07772020725206,1
1750398780,5964.36,5964.74,5964.24,5964.74,5,56,0,5964.5199999999995,5963.0664,50.0,1
1750398840,5964.61,5964.86,5964.49,5964.49,7,56,0,5964.4515,5963.163999999999,50.0,1
1750398900,5964.49,5964.61,5964.24,5964.24,7,56,0,5964.3765,5963.228999999999,53.13283208020068,1
1750398960,5964.24,5964.24,5963.49,5963.49,13,56,0,5964.264,5963.308999999999,41.64810690423121,1
1750399020,5963.49,5963.74,5962.99,5963.49,16,56,0,5964.1765,5963.3716,40.045766590390016,1
1750399080,5963.49,5964.24,5963.49,5963.61,13,56,0,5964.12,5963.4166000000005,45.38834951456166,1
1750399140,5963.61,5963.99,5963.49,5963.99,5,56,0,5964.0824999999995,5963.471600000001,50.0,1
1750399200,5963.99,5963.99,5963.49,5963.99,11,56,0,5964.0575,5963.516599999999,56.25,1
1750399260,5963.99,5964.24,5963.74,5963.99,10,56,0,5964.0575,5963.571599999999,56.25,1
1750399320,5964.11,5964.24,5963.74,5963.74,6,56,0,5964.032499999999,5963.6266,48.45360824742413,1
1750399380,5963.86,5963.86,5961.99,5962.49,25,56,0,5963.939,5963.671600000001,29.805615550757594,1
1750399440,5962.49,5963.11,5962.49,5962.99,12,56,0,5963.889,5963.721600000001,31.578947368421055,1
1750399500,5962.86,5962.99,5962.49,5962.74,8,56,0,5963.8265,5963.7666,33.33333333333333,1
1750399560,5962.74,5963.11,5962.24,5962.24,8,56,0,5963.763999999999,5963.796599999999,28.27868852459177,-1
1750399620,5962.74,5963.24,5962.74,5962.74,5,56,0,5963.7265,5963.836599999999,30.0,-1
1750399680,5962.74,5962.99,5962.61,5962.99,4,56,0,5963.683,5963.8492,35.0,-1
1750399740,5962.99,5963.36,5962.49,5962.49,6,56,0,5963.5895,5963.8742,33.33333333333333,-1
1750399800,5962.49,5963.74,5962.49,5963.74,13,56,0,5963.5395,5963.9192,52.17391304347826,-1
1750399860,5963.74,5963.99,5963.24,5963.49,8,56,0,5963.502,5963.9592,50.0,-1
1750399920,5963.49,5964.24,5963.49,5964.24,10,56,0,5963.496,5963.979199999999,54.7511312217202,-1
1750399980,5964.24,5964.74,5964.11,5964.49,12,56,0,5963.4835,5963.996799999999,53.846153846153854,-1
1750400040,5964.49,5964.74,5964.24,5964.61,7,56,0,5963.4895,5964.0142,54.68277945619261,-1
1750400100,5964.61,5964.86,5963.49,5963.74,12,56,0,5963.4645,5964.024200000001,48.33110814419221,-1
1750400160,5963.74,5964.11,5962.49,5962.61,19,56,0,5963.420499999999,5963.9992,43.2497013142167,-1
1750400220,5962.74,5963.99,5962.49,5963.74,23,56,0,5963.433,5964.0091999999995,57.57575757575758,-1
1750400280,5963.99,5964.99,5963.99,5964.74,21,56,0,5963.489500000001,5964.039199999999,60.0,-1
1750400340,5964.74,5966.36,5964.74,5965.74,24,56,0,5963.576999999999,5964.0942,65.78947368421052,-1
1750400400,5965.61,5966.61,5965.49,5966.24,22,56,0,5963.6894999999995,5964.129199999999,71.05263157894737,-1
1750400460,5966.24,5966.61,5966.24,5966.49,5,56,0,5963.8144999999995,5964.1692,70.27027027027027,-1
1750400520,5966.49,5966.61,5966.24,5966.49,9,56,0,5963.951999999999,5964.2042,69.44444444444444,-1
1750400580,5966.49,5968.24,5966.49,5966.99,22,56,0,5964.177,5964.229200000001,75.0,-1
1750400640,5966.99,5967.86,5966.74,5966.99,19,56,0,5964.3769999999995,5964.251799999999,70.96774193548387,1
1750400700,5966.99,5967.99,5966.74,5967.74,19,56,0,5964.6269999999995,5964.291799999999,75.75757575757575,1
1750400760,5967.74,5967.99,5967.49,5967.74,17,56,0,5964.902,5964.331799999999,73.33333333333333,1
1750400820,5967.74,5968.11,5967.49,5967.74,18,56,0,5965.152,5964.3818,72.41379310344828,1
1750400880,5967.74,5967.74,5967.36,5967.49,9,56,0,5965.3769999999995,5964.4368,69.51219512195166,1
1750400940,5967.49,5967.86,5967.49,5967.86,4,56,0,5965.6455000000005,5964.4992,79.94186046511501,1
1750401000,5967.74,5968.24,5967.49,5967.74,19,56,0,5965.845499999999,5964.564199999999,93.69676320272747,1
1750401060,5967.74,5968.11,5967.74,5968.11,16,56,0,5966.076499999999,5964.646599999999,92.7592954990232,1
1750401120,5967.99,5967.99,5967.11,5967.24,17,56,0,5966.2265,5964.7065999999995,75.10040160642791,1
1750401180,5967.36,5968.61,5967.36,5968.24,14,56,0,5966.414,5964.7842,75.10040160642791,1
1750401240,5968.49,5968.49,5967.74,5967.74,11,56,0,5966.5705,5964.859200000001,65.06024096385674,1
1750401300,5967.74,5967.99,5967.36,5967.99,10,56,0,5966.783,5964.939199999999,65.06024096385674,1
1750401360,5968.24,5968.61,5968.11,5968.24,15,56,0,5967.0644999999995,5965.034199999999,66.7304015296381,1
1750401420,5968.24,5968.74,5967.99,5968.49,16,56,0,5967.302,5965.1341999999995,65.06024096385674,1
1750401480,5968.49,5969.24,5968.24,5968.86,23,56,0,5967.508,5965.234199999999,67.47663551401945,1
1750401540,5968.86,5969.11,5968.61,5968.74,16,56,0,5967.658,5965.321800000001,60.59322033898452,1
1750401600,5968.74,5969.24,5968.74,5969.24,12,56,0,5967.807999999999,5965.411800000001,64.36781609195583,1
1750401660,5969.24,5969.24,5968.49,5968.49,11,56,0,5967.908,5965.496799999999,56.281407035176564,1
1750401720,5968.49,5968.86,5968.24,5968.49,16,56,0,5968.008,5965.5794,58.74125874125974,1
1750401780,5968.49,5968.99,5968.49,5968.74,11,56,0,5968.095499999999,5965.6594,57.85714285714459,1
1750401840,5968.74,5968.99,5968.49,5968.74,11,56,0,5968.183,5965.7444,59.1240875912416,1
1750401900,5968.99,5969.49,5968.86,5969.49,13,56,0,5968.2705,5965.849400000001,61.77474402730534,1
1750401960,5969.61,5969.99,5969.36,5969.49,11,56,0,5968.357999999999,5965.969400000001,72.54509018036171,1
1750402020,5969.49,5970.11,5969.49,5969.74,10,56,0,5968.4580000000005,5966.094399999999,67.68867924528394,1
1750402080,5969.74,5969.86,5969.24,5969.49,9,56,0,5968.557999999999,5966.2119999999995,71.9298245614047,1
1750402140,5969.49,5969.86,5969.11,5969.86,18,56,0,5968.657999999999,5966.3294,72.7493917274944,1
1750402200,5969.74,5969.86,5969.49,5969.49,8,56,0,5968.7455,5966.439399999999,64.77541371158546,1
1750402260,5969.74,5969.74,5968.49,5968.74,19,56,0,5968.777,5966.5344000000005,52.64270613107847,1
1750402320,5968.74,5968.99,5968.11,5968.11,11,56,0,5968.8205,5966.621800000001,42.48496993987943,1
1750402380,5967.99,5968.36,5967.49,5967.74,14,56,0,5968.795499999999,5966.7267999999995,40.45801526717517,1
1750402440,5967.74,5968.49,5967.74,5968.36,12,56,0,5968.8265,5966.834199999999,41.791044776117886,1
1750402500,5968.36,5968.74,5968.36,5968.61,4,56,0,5968.8575,5966.951599999999,51.234567901233525,1
1750402560,5968.61,5968.61,5967.99,5968.24,14,56,0,5968.8575,5967.0716,47.609942638623124,1
1750402620,5968.49,5968.49,5967.74,5967.99,14,56,0,5968.8324999999995,5967.176600000001,42.82982791586939,1
1750402680,5967.99,5967.99,5967.24,5967.24,15,56,0,5968.7515,5967.261600000001,37.4581939799322,1
1750402740,5967.24,5967.49,5967.24,5967.49,6,56,0,5968.688999999999,5967.361599999999,31.75182481751679,1
1750402800,5967.49,5967.99,5967.36,5967.74,13,56,0,5968.614,5967.441599999999,34.729493891796395,1
1750402860,5967.74,5968.36,5967.74,5967.86,14,56,0,5968.5824999999995,5967.528999999999,33.21428571428311,1
1750402920,5967.86,5968.24,5967.86,5968.24,10,56,0,5968.57,5967.609,39.09249563699742,1
1750402980,5968.24,5968.24,5967.99,5968.11,5,56,0,5968.5385,5967.6814,34.06193078324162,1
1750403040,5967.99,5968.11,5967.24,5967.24,10,56,0,5968.4635,5967.734,31.21869782971551,1
1750403100,5967.36,5967.86,5967.24,5967.74,11,56,0,5968.376,5967.813999999999,41.28919860627145,1
1750403160,5967.86,5967.86,5966.99,5967.24,20,56,0,5968.263499999999,5967.906599999999,42.24598930481335,1
1750403220,5967.24,5967.99,5967.24,5967.49,13,56,0,5968.151,5967.981599999999,47.72313296903451,1
1750403280,5967.49,5967.49,5967.24,5967.24,6,56,0,5968.038500000001,5968.0316,39.06250000000083,1
1750403340,5967.24,5967.49,5966.99,5967.24,10,56,0,5967.907499999999,5968.0616,35.93429158110965,-1
1750403400,5967.24,5967.74,5966.86,5967.24,14,56,0,5967.795,5968.0816,38.888888888888886,-1
1750403460,5967.11,5967.24,5966.36,5966.36,12,56,0,5967.676,5968.078999999999,34.11306042884918,-1
1750403520,5966.36,5966.49,5966.24,5966.49,6,56,0,5967.594999999999,5968.078999999999,41.68514412416892,-1
1750403580,5966.49,5966.49,5965.99,5965.99,6,56,0,5967.5075,5968.058999999999,34.24369747899232,-1
1750403640,5965.99,5966.49,5965.86,5966.49,14,56,0,5967.414,5968.049,37.52495009980095,-1
1750403700,5966.49,5967.24,5966.24,5966.99,11,56,0,5967.333,5968.034000000001,41.92949907235772,-1
1750403760,5967.24,5967.99,5966.99,5967.74,11,56,0,5967.308,5968.034000000001,45.65972222222239,-1
1750403820,5967.74,5968.99,5967.74,5968.36,18,56,0,5967.3265,5968.046399999999,52.0,-1
1750403880,5968.49,5969.11,5967.99,5967.99,18,56,0,5967.364,5968.056399999999,56.52173913043478,-1
1750403940,5967.99,5968.24,5967.74,5967.99,14,56,0,5967.389,5968.059,52.38095238095237,-1
1750404000,5967.99,5968.61,5967.99,5968.11,13,56,0,5967.407499999999,5968.0664,58.93223819301756,-1
1750404060,5968.11,5968.24,5967.61,5967.74,16,56,0,5967.4015,5968.059,52.50501002004019,-1
1750404120,5967.74,5968.11,5967.74,5967.74,6,56,0,5967.3765,5968.069,55.27426160337577,-1
1750404180,5967.86,5968.11,5967.74,5967.99,5,56,0,5967.3705,5968.063999999999,57.51503006012057,-1
1750404240,5968.11,5968.49,5967.86,5968.49,7,56,0,5967.433,5968.078999999999,61.38433515482741,-1
1750404300,5968.49,5968.61,5967.99,5968.61,8,56,0,5967.476499999999,5968.0914,73.78435517970621,-1
1750404360,5968.61,5968.61,5968.24,5968.24,7,56,0,5967.5265,5968.0914,67.60563380281923,-1
1750404420,5968.49,5968.74,5968.24,5968.74,6,56,0,5967.589,5968.0964,77.66599597585878,-1
1750404480,5968.61,5968.61,5968.24,5968.24,7,56,0,5967.638999999999,5968.084,67.60563380281923,-1
1750404540,5968.24,5968.49,5968.24,5968.49,2,56,0,5967.7015,5968.078999999999,65.88983050847678,-1
1750404600,5968.49,5968.74,5968.24,5968.24,8,56,0,5967.7515,5968.058999999999,55.92417061611467,-1
1750404660,5968.24,5968.36,5967.99,5968.24,7,56,0,5967.845499999999,5968.054,48.3333333333346,-1
1750404720,5968.24,5968.36,5967.99,5968.24,11,56,0,5967.933,5968.049,53.86996904024821,-1
1750404780,5968.24,5968.74,5968.24,5968.49,4,56,0,5968.057999999999,5968.044,57.18390804597791,1
1750404840,5968.49,5968.86,5968.49,5968.49,10,56,0,5968.157999999999,5968.039000000001,55.65476190476408,1
1750404900,5968.49,5969.11,5968.49,5968.99,8,56,0,5968.258,5968.028999999999,67.90830945558851,1
1750404960,5968.99,5968.99,5968.74,5968.74,7,56,0,5968.307999999999,5968.013999999999,63.36898395722003,1
1750405020,5968.74,5968.99,5968.61,5968.86,7,56,0,5968.333,5967.9964,62.04986149584445,1
1750405080,5968.74,5969.11,5968.74,5968.74,6,56,0,5968.3705,5967.981400000001,53.86996904024821,1
1750405140,5968.74,5968.99,5968.24,5968.99,9,56,0,5968.4205,5967.964,55.65476190476408,1
1750405200,5968.86,5968.86,5968.49,5968.74,9,56,0,5968.451999999999,5967.9490000000005,57.71604938271656,1
1750405260,5968.74,5968.74,5968.49,5968.74,5,56,0,5968.5019999999995,5967.948999999999,50.0,1
1750405320,5968.74,5968.74,5968.36,5968.61,5,56,0,5968.5455,5967.958999999999,57.80590717299384,1
1750405380,5968.61,5968.74,5968.49,5968.49,9,56,0,5968.5705,5967.974,50.0,1
1750405440,5968.49,5969.24,5968.36,5968.99,8,56,0,5968.595499999999,5967.9866,65.06024096385674,1
1750405500,5968.99,5968.99,5968.99,5968.99,1,56,0,5968.614500000001,5967.9942,65.06024096385674,1
1750405560,5969.24,5969.49,5968.99,5969.24,8,56,0,5968.6645,5968.0142,68.24817518248321,1
1750405620,5969.24,5969.24,5968.99,5969.11,7,56,0,5968.682999999999,5968.036599999999,61.8320610687007,1
1750405680,5969.11,5969.24,5968.99,5968.99,4,56,0,5968.7205,5968.071599999999,59.1240875912416,1
1750405740,5968.99,5969.99,5968.99,5969.99,17,56,0,5968.795499999999,5968.1216,65.43209876543315,1
1750405800,5969.99,5970.74,5969.99,5969.99,13,56,0,5968.883,5968.1666000000005,70.90301003344635,1
1750405860,5969.99,5970.49,5969.99,5970.49,9,56,0,5968.9955,5968.2192000000005,74.18397626113,1
1750405920,5970.74,5971.49,5970.49,5970.74,17,56,0,5969.120499999999,5968.269199999999,78.57142857142857,1
1750405980,5970.74,5970.86,5970.49,5970.49,8,56,0,5969.2205,5968.3168,71.42857142857143,1
1750406040,5970.74,5970.99,5970.74,5970.99,7,56,0,5969.3455,5968.391799999999,80.0,1
1750406100,5970.99,5970.99,5970.24,5970.24,5,56,0,5969.407999999999,5968.4418000000005,66.66666666666666,1
1750406160,5970.24,5970.74,5970.24,5970.74,13,56,0,5969.508,5968.5118,71.86858316221927,1
1750406220,5970.74,5970.86,5970.74,5970.74,5,56,0,5969.602,5968.576800000001,73.68421052631578,1
1750406280,5970.74,5970.74,5969.24,5969.24,16,56,0,5969.6269999999995,5968.6168,52.17391304347826,1
1750406340,5969.36,5969.49,5968.49,5968.86,12,56,0,5969.620499999999,5968.649199999999,48.93964110929766,1
1750406400,5968.74,5969.24,5968.24,5968.99,17,56,0,5969.633,5968.6842,47.92013311148094,1
1750406460,5969.24,5969.36,5968.49,5968.49,10,56,0,5969.620499999999,5968.7268,45.14106583072194,1
1750406520,5968.49,5968.49,5967.49,5967.99,16,56,0,5969.5895,5968.7568,42.60355029585822,1
1750406580,5967.99,5967.99,5967.74,5967.74,10,56,0,5969.552,5968.791799999999,31.28119800332847,1
1750406640,5967.99,5967.99,5967.49,5967.74,9,56,0,5969.4895,5968.8168,31.28119800332847,1
1750406700,5967.74,5967.74,5966.99,5966.99,13,56,0,5969.389499999999,5968.8168,22.04472843450577,1
1750406760,5967.11,5967.24,5966.74,5966.99,11,56,0,5969.277,5968.801799999999,18.801996672214102,1
1750406820,5966.99,5968.74,5966.99,5968.61,13,56,0,5969.2519999999995,5968.8068,37.26287262872574,1
1750406880,5968.61,5968.74,5967.74,5967.74,10,56,0,5969.1894999999995,5968.8018,29.032258064516128,1
1750406940,5967.99,5967.99,5967.49,5967.74,9,56,0,5969.077,5968.796799999999,32.14285714285715,1
1750407000,5967.74,5968.24,5967.24,5967.24,14,56,0,5968.9394999999995,5968.779399999999,25.0,1
1750407060,5967.24,5967.49,5966.74,5966.74,9,56,0,5968.7519999999995,5968.759399999999,23.33333333333333,-1
1750407120,5966.74,5966.74,5965.49,5965.74,16,56,0,5968.5019999999995,5968.719399999999,25.0,-1
1750407180,5965.74,5966.36,5965.74,5965.74,13,56,0,5968.264499999999,5968.6744,26.435045317220982,-1
1750407240,5965.86,5966.24,5965.74,5965.74,9,56,0,5968.0019999999995,5968.6194000000005,24.961479198766497,-1
1750407300,5965.74,5965.99,5965.24,5965.99,18,56,0,5967.7895,5968.566999999999,29.96794871794802,-1
1750407360,5965.74,5965.74,5965.24,5965.74,14,56,0,5967.5395,5968.517,31.21869782971551,-1
1750407420,5965.74,5966.24,5965.36,5965.99,8,56,0,5967.302000000001,5968.4619999999995,35.392320534223174,-1
1750407480,5966.11,5966.74,5965.61,5965.99,17,56,0,5967.139499999999,5968.4169999999995,35.392320534223174,-1
1750407540,5965.86,5965.99,5965.49,5965.74,13,56,0,5966.9835,5968.361999999999,38.61566484517259,-1
1750407600,5965.86,5966.11,5965.61,5966.11,8,56,0,5966.8395,5968.3194,42.491467576790455,-1
1750407660,5966.11,5966.99,5965.74,5965.74,14,56,0,5966.701999999999,5968.269399999999,18.87201735357816,-1
1750407720,5965.74,5965.74,5965.24,5965.74,13,56,0,5966.5895,5968.219399999999,23.262032085559937,-1
1750407780,5965.86,5966.11,5965.49,5965.86,20,56,0,5966.4955,5968.166799999999,25.6476683937789,-1
1750407840,5965.99,5966.11,5965.86,5965.99,10,56,0,5966.408,5968.1168,32.09169054441148,-1
1750407900,5965.99,5965.99,5965.49,5965.49,14,56,0,5966.333,5968.0468,32.09169054441148,-1
1750407960,5965.36,5965.74,5964.74,5965.61,21,56,0,5966.264,5967.984200000001,47.5095785440589,-1
1750408020,5965.61,5965.74,5964.86,5964.99,16,56,0,5966.0830000000005,5967.9068,38.3900928792554,-1
1750408080,5964.99,5964.99,5963.99,5964.24,22,56,0,5965.907999999999,5967.8168,31.155778894470288,-1
1750408140,5964.24,5965.24,5963.99,5965.24,16,56,0,5965.782999999999,5967.7418,42.07188160676459,-1
1750408200,5965.74,5966.61,5965.49,5965.99,32,56,0,5965.7205,5967.6867999999995,52.39005736137688,-1
1750408260,5965.99,5965.99,5964.99,5965.49,29,56,0,5965.657999999999,5967.621800000001,45.4379562043792,-1
1750408320,5965.61,5965.99,5965.24,5965.74,15,56,0,5965.658,5967.5644,47.81849912739949,-1
1750408380,5965.99,5965.99,5964.99,5964.99,19,56,0,5965.620499999999,5967.4944,43.98073836276041,-1
1750408440,5965.24,5965.36,5964.11,5964.49,15,56,0,5965.557999999999,5967.404399999999,37.26415094339642,-1
1750408500,5964.61,5965.11,5964.36,5964.74,20,56,0,5965.4955,5967.319399999999,41.987179487179205,-1
1750408560,5964.74,5965.49,5964.61,5965.49,23,56,0,5965.482999999999,5967.2444,48.21173104434901,-1
1750408620,5965.99,5965.99,5965.49,5965.86,13,56,0,5965.476499999999,5967.179400000001,50.0,-1
1750408680,5965.86,5966.24,5965.74,5965.99,12,56,0,5965.4765,5967.1194000000005,50.0,-1
1750408740,5965.99,5965.99,5965.49,5965.49,10,56,0,5965.464,5967.029399999999,50.0,-1
1750408800,5965.61,5965.99,5965.24,5965.74,11,56,0,5965.4455,5966.944399999999,50.88195386702924,-1
1750408860,5965.74,5966.11,5965.49,5965.74,7,56,0,5965.4455,5966.849399999999,55.55555555555556,-1
1750408920,5965.74,5966.49,5965.74,5965.99,10,56,0,5965.458,5966.7544,64.0,-1
1750408980,5965.99,5967.99,5965.86,5966.99,31,56,0,5965.514499999999,5966.684399999999,64.0,-1
1750409040,5967.24,5967.61,5967.11,5967.49,25,56,0,5965.5895,5966.6144,62.5,-1
1750409100,5967.49,5968.49,5967.49,5967.99,24,56,0,5965.7145,5966.569399999999,70.83333333333333,-1
1750409160,5967.99,5967.99,5967.74,5967.74,11,56,0,5965.821,5966.509399999999,66.66666666666666,-1
1750409220,5967.74,5967.99,5967.49,5967.86,10,56,0,5965.9645,5966.451799999999,76.7225325884539,-1
1750409280,5967.86,5968.24,5967.74,5967.86,16,56,0,5966.1455000000005,5966.4241999999995,84.59958932238159,-1
1750409340,5967.99,5968.99,5967.86,5968.74,16,56,0,5966.3205,5966.4218,86.36363636363636,-1
1750409400,5968.74,5969.49,5968.74,5969.11,10,56,0,5966.476499999999,5966.4242,85.35156249999969,1
1750409460,5969.24,5969.99,5969.11,5969.74,9,56,0,5966.689,5966.449199999999,86.05947955390363,1
1750409520,5969.74,5971.99,5969.74,5970.24,38,56,0,5966.914,5966.494199999999,86.95652173913044,1
1750409580,5970.24,5970.49,5969.74,5970.49,26,56,0,5967.189,5966.5491999999995,95.45454545454545,1
1750409640,5970.49,5971.24,5970.36,5970.74,12,56,0,5967.5015,5966.609199999999,95.45454545454545,1
1750409700,5970.74,5971.11,5970.49,5971.11,14,56,0,5967.82,5966.6916,95.74105621805785,1
1750409760,5971.11,5971.99,5970.99,5971.49,26,56,0,5968.12,5966.7816,95.83333333333333,1
1750409820,5971.49,5972.11,5971.49,5971.74,17,56,0,5968.414,5966.8442,95.23809523809524,1
1750409880,5971.74,5972.11,5971.61,5971.99,8,56,0,5968.714,5966.9292,95.0,1
1750409940,5971.74,5972.11,5971.61,5972.11,15,56,0,5969.045,5967.016599999999,94.58874458874446,1
1750410000,5972.24,5973.24,5972.24,5972.74,45,56,0,5969.3949999999995,5967.1266000000005,100.0,1
1750410060,5973.11,5973.74,5972.36,5972.86,58,56,0,5969.750999999999,5967.249,100.0,1
1750410120,5972.86,5972.86,5970.74,5971.49,59,56,0,5970.026,5967.3640000000005,78.49293563579413,1
1750410180,5971.49,5971.49,5970.74,5970.74,34,56,0,5970.2135,5967.463999999999,66.02564102564159,1
1750410240,5970.74,5972.52,5970.74,5972.52,43,50,0,5970.464999999999,5967.5996,72.2875816993498,1
1750410300,5972.52,5974.39,5972.27,5973.52,42,50,0,5970.7415,5967.750199999999,73.56608478803273,1
1750410360,5973.77,5974.14,5973.52,5973.52,29,50,0,5971.0305,5967.9057999999995,71.80851063830096,1
1750410420,5973.52,5974.27,5973.14,5973.77,34,50,0,5971.325999999999,5968.0614000000005,71.80851063830096,1
1750410480,5974.14,5974.14,5972.89,5973.02,18,50,0,5971.584,5968.202000000001,64.21446384040232,1
1750410540,5973.02,5974.02,5973.02,5974.02,25,50,0,5971.848,5968.3676000000005,66.82080924855826,1
1750410600,5974.02,5974.27,5973.14,5973.39,26,50,0,5972.062,5968.513199999999,60.6741573033732,1
1750410660,5973.27,5973.89,5973.02,5973.89,23,50,0,5972.2695,5968.6762,61.7486338797837,1
1750410720,5973.89,5974.14,5973.52,5973.77,20,50,0,5972.446,5968.836799999999,59.866962305989844,1
1750410780,5973.77,5974.27,5973.77,5974.14,15,50,0,5972.628500000001,5969.0024,60.9492988133795,1
1750410840,5974.14,5974.52,5973.52,5974.27,16,50,0,5972.805,5969.168000000001,58.72291904219258,1
1750410900,5974.27,5974.39,5973.77,5973.77,20,50,0,5972.938,5969.3336,54.9726775956323,1
1750410960,5973.77,5974.27,5973.64,5973.89,12,50,0,5973.058,5969.499199999999,65.18987341772393,1
1750411020,5973.89,5974.77,5973.77,5974.27,28,50,0,5973.1845,5969.6848,73.43957503320284,1
1750411080,5974.27,5974.52,5973.77,5973.77,15,50,0,5973.2735,5969.875400000001,60.0,1
1750411140,5973.77,5973.77,5972.52,5973.02,15,50,0,5973.319,5970.031,45.833333333333336,1
1750411200,5973.27,5974.14,5972.77,5974.02,31,50,0,5973.383,5970.1916,53.57142857142857,1
1750411260,5974.27,5975.27,5973.64,5975.02,36,50,0,5973.491,5970.3822,58.064516129032256,1
1750411320,5975.02,5975.89,5975.02,5975.14,26,50,0,5973.6735,5970.5702,64.88764044943767,1
1750411380,5975.27,5975.39,5975.02,5975.27,20,50,0,5973.900000000001,5970.775799999999,60.0,1
